analysis_id,parameter,fold_value,infln,seed,class,sample_size,corr_strength,indicator,Significance
r_1_pearson_False_40_NP_50_0.79,r,1,False,40,NP,50,0.79,1.0,p < 0.05
r_1_pearson_False_40_NP_50_0.8,r,1,False,40,NP,50,0.8,1.0,p < 0.05
r_1_pearson_False_40_NP_50_0.81,r,1,False,40,NP,50,0.81,1.0,p < 0.05
r_1_pearson_False_40_NP_50_0.82,r,1,False,40,NP,50,0.82,1.0,p < 0.05
r_1_pearson_False_40_NP_50_0.83,r,1,False,40,NP,50,0.83,1.0,p < 0.05
r_1_pearson_False_40_NP_50_0.84,r,1,False,40,NP,50,0.84,1.0,p < 0.05
r_1_pearson_False_40_NP_50_0.85,r,1,False,40,NP,50,0.85,1.0,p < 0.05
r_1_pearson_False_40_NP_50_0.86,r,1,False,40,NP,50,0.86,1.0,p < 0.05
r_1_pearson_False_40_NP_50_0.87,r,1,False,40,NP,50,0.87,1.0,p < 0.05
r_1_pearson_False_40_NP_50_0.88,r,1,False,40,NP,50,0.88,1.0,p < 0.05
r_1_pearson_False_40_NP_50_0.89,r,1,False,40,NP,50,0.89,1.0,p < 0.05
r_1_pearson_False_40_NP_50_0.9,r,1,False,40,NP,50,0.9,1.0,p < 0.05
r_1_pearson_False_40_NP_50_0.91,r,1,False,40,NP,50,0.91,1.0,p < 0.05
r_1_pearson_False_40_NP_50_0.92,r,1,False,40,NP,50,0.92,1.0,p < 0.05
r_1_pearson_False_40_NP_50_0.93,r,1,False,40,NP,50,0.93,1.0,p < 0.05
r_1_pearson_False_40_NP_50_0.94,r,1,False,40,NP,50,0.94,1.0,p < 0.05
r_1_pearson_False_40_NP_50_0.95,r,1,False,40,NP,50,0.95,1.0,p < 0.05
r_1_pearson_False_40_NP_50_0.96,r,1,False,40,NP,50,0.96,1.0,p < 0.05
r_1_pearson_False_40_NP_50_0.97,r,1,False,40,NP,50,0.97,1.0,p < 0.05
r_1_pearson_False_40_NP_50_0.98,r,1,False,40,NP,50,0.98,1.0,p < 0.05
r_1_pearson_False_40_NP_50_0.99,r,1,False,40,NP,50,0.99,1.0,p < 0.05
r_1_pearson_False_40_NP_50_1,r,1,False,40,NP,50,1.0,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.51,r,1,False,41,NP,50,0.51,0.0,p < 0.05
r_1_pearson_False_41_NP_50_0.52,r,1,False,41,NP,50,0.52,0.0,p < 0.05
r_1_pearson_False_41_NP_50_0.53,r,1,False,41,NP,50,0.53,0.0,p < 0.05
r_1_pearson_False_41_NP_50_0.54,r,1,False,41,NP,50,0.54,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.55,r,1,False,41,NP,50,0.55,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.56,r,1,False,41,NP,50,0.56,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.57,r,1,False,41,NP,50,0.57,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.58,r,1,False,41,NP,50,0.58,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.59,r,1,False,41,NP,50,0.59,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.6,r,1,False,41,NP,50,0.6,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.61,r,1,False,41,NP,50,0.61,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.62,r,1,False,41,NP,50,0.62,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.63,r,1,False,41,NP,50,0.63,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.64,r,1,False,41,NP,50,0.64,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.65,r,1,False,41,NP,50,0.65,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.66,r,1,False,41,NP,50,0.66,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.67,r,1,False,41,NP,50,0.67,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.68,r,1,False,41,NP,50,0.68,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.69,r,1,False,41,NP,50,0.69,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.7,r,1,False,41,NP,50,0.7,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.71,r,1,False,41,NP,50,0.71,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.72,r,1,False,41,NP,50,0.72,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.73,r,1,False,41,NP,50,0.73,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.74,r,1,False,41,NP,50,0.74,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.75,r,1,False,41,NP,50,0.75,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.76,r,1,False,41,NP,50,0.76,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.77,r,1,False,41,NP,50,0.77,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.78,r,1,False,41,NP,50,0.78,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.79,r,1,False,41,NP,50,0.79,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.8,r,1,False,41,NP,50,0.8,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.81,r,1,False,41,NP,50,0.81,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.82,r,1,False,41,NP,50,0.82,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.83,r,1,False,41,NP,50,0.83,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.84,r,1,False,41,NP,50,0.84,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.85,r,1,False,41,NP,50,0.85,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.86,r,1,False,41,NP,50,0.86,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.87,r,1,False,41,NP,50,0.87,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.88,r,1,False,41,NP,50,0.88,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.89,r,1,False,41,NP,50,0.89,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.9,r,1,False,41,NP,50,0.9,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.91,r,1,False,41,NP,50,0.91,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.92,r,1,False,41,NP,50,0.92,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.93,r,1,False,41,NP,50,0.93,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.94,r,1,False,41,NP,50,0.94,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.95,r,1,False,41,NP,50,0.95,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.96,r,1,False,41,NP,50,0.96,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.97,r,1,False,41,NP,50,0.97,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.98,r,1,False,41,NP,50,0.98,1.0,p < 0.05
r_1_pearson_False_41_NP_50_0.99,r,1,False,41,NP,50,0.99,1.0,p < 0.05
r_1_pearson_False_41_NP_50_1,r,1,False,41,NP,50,1.0,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.51,r,1,False,42,NP,50,0.51,0.0,p < 0.05
r_1_pearson_False_42_NP_50_0.52,r,1,False,42,NP,50,0.52,0.0,p < 0.05
r_1_pearson_False_42_NP_50_0.53,r,1,False,42,NP,50,0.53,0.0,p < 0.05
r_1_pearson_False_42_NP_50_0.54,r,1,False,42,NP,50,0.54,0.0,p < 0.05
r_1_pearson_False_42_NP_50_0.55,r,1,False,42,NP,50,0.55,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.56,r,1,False,42,NP,50,0.56,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.57,r,1,False,42,NP,50,0.57,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.58,r,1,False,42,NP,50,0.58,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.59,r,1,False,42,NP,50,0.59,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.6,r,1,False,42,NP,50,0.6,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.61,r,1,False,42,NP,50,0.61,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.62,r,1,False,42,NP,50,0.62,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.63,r,1,False,42,NP,50,0.63,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.64,r,1,False,42,NP,50,0.64,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.65,r,1,False,42,NP,50,0.65,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.66,r,1,False,42,NP,50,0.66,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.67,r,1,False,42,NP,50,0.67,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.68,r,1,False,42,NP,50,0.68,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.69,r,1,False,42,NP,50,0.69,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.7,r,1,False,42,NP,50,0.7,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.71,r,1,False,42,NP,50,0.71,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.72,r,1,False,42,NP,50,0.72,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.73,r,1,False,42,NP,50,0.73,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.74,r,1,False,42,NP,50,0.74,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.75,r,1,False,42,NP,50,0.75,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.76,r,1,False,42,NP,50,0.76,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.77,r,1,False,42,NP,50,0.77,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.78,r,1,False,42,NP,50,0.78,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.79,r,1,False,42,NP,50,0.79,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.8,r,1,False,42,NP,50,0.8,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.81,r,1,False,42,NP,50,0.81,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.82,r,1,False,42,NP,50,0.82,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.83,r,1,False,42,NP,50,0.83,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.84,r,1,False,42,NP,50,0.84,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.85,r,1,False,42,NP,50,0.85,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.86,r,1,False,42,NP,50,0.86,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.87,r,1,False,42,NP,50,0.87,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.88,r,1,False,42,NP,50,0.88,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.89,r,1,False,42,NP,50,0.89,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.9,r,1,False,42,NP,50,0.9,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.91,r,1,False,42,NP,50,0.91,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.92,r,1,False,42,NP,50,0.92,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.93,r,1,False,42,NP,50,0.93,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.94,r,1,False,42,NP,50,0.94,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.95,r,1,False,42,NP,50,0.95,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.96,r,1,False,42,NP,50,0.96,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.97,r,1,False,42,NP,50,0.97,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.98,r,1,False,42,NP,50,0.98,1.0,p < 0.05
r_1_pearson_False_42_NP_50_0.99,r,1,False,42,NP,50,0.99,1.0,p < 0.05
r_1_pearson_False_42_NP_50_1,r,1,False,42,NP,50,1.0,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.5,r,1,False,43,NP,50,0.5,0.0,p < 0.05
r_1_pearson_False_43_NP_50_0.51,r,1,False,43,NP,50,0.51,0.0,p < 0.05
r_1_pearson_False_43_NP_50_0.52,r,1,False,43,NP,50,0.52,0.0,p < 0.05
r_1_pearson_False_43_NP_50_0.53,r,1,False,43,NP,50,0.53,0.0,p < 0.05
r_1_pearson_False_43_NP_50_0.54,r,1,False,43,NP,50,0.54,0.0,p < 0.05
r_1_pearson_False_43_NP_50_0.55,r,1,False,43,NP,50,0.55,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.56,r,1,False,43,NP,50,0.56,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.57,r,1,False,43,NP,50,0.57,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.58,r,1,False,43,NP,50,0.58,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.59,r,1,False,43,NP,50,0.59,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.6,r,1,False,43,NP,50,0.6,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.61,r,1,False,43,NP,50,0.61,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.62,r,1,False,43,NP,50,0.62,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.63,r,1,False,43,NP,50,0.63,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.64,r,1,False,43,NP,50,0.64,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.65,r,1,False,43,NP,50,0.65,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.66,r,1,False,43,NP,50,0.66,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.67,r,1,False,43,NP,50,0.67,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.68,r,1,False,43,NP,50,0.68,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.69,r,1,False,43,NP,50,0.69,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.7,r,1,False,43,NP,50,0.7,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.71,r,1,False,43,NP,50,0.71,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.72,r,1,False,43,NP,50,0.72,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.73,r,1,False,43,NP,50,0.73,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.74,r,1,False,43,NP,50,0.74,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.75,r,1,False,43,NP,50,0.75,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.76,r,1,False,43,NP,50,0.76,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.77,r,1,False,43,NP,50,0.77,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.78,r,1,False,43,NP,50,0.78,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.79,r,1,False,43,NP,50,0.79,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.8,r,1,False,43,NP,50,0.8,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.81,r,1,False,43,NP,50,0.81,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.82,r,1,False,43,NP,50,0.82,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.83,r,1,False,43,NP,50,0.83,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.84,r,1,False,43,NP,50,0.84,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.85,r,1,False,43,NP,50,0.85,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.86,r,1,False,43,NP,50,0.86,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.87,r,1,False,43,NP,50,0.87,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.88,r,1,False,43,NP,50,0.88,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.89,r,1,False,43,NP,50,0.89,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.9,r,1,False,43,NP,50,0.9,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.91,r,1,False,43,NP,50,0.91,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.92,r,1,False,43,NP,50,0.92,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.93,r,1,False,43,NP,50,0.93,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.94,r,1,False,43,NP,50,0.94,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.95,r,1,False,43,NP,50,0.95,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.96,r,1,False,43,NP,50,0.96,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.97,r,1,False,43,NP,50,0.97,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.98,r,1,False,43,NP,50,0.98,1.0,p < 0.05
r_1_pearson_False_43_NP_50_0.99,r,1,False,43,NP,50,0.99,1.0,p < 0.05
r_1_pearson_False_43_NP_50_1,r,1,False,43,NP,50,1.0,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.51,r,1,False,44,NP,50,0.51,0.0,p < 0.05
r_1_pearson_False_44_NP_50_0.52,r,1,False,44,NP,50,0.52,0.0,p < 0.05
r_1_pearson_False_44_NP_50_0.53,r,1,False,44,NP,50,0.53,0.0,p < 0.05
r_1_pearson_False_44_NP_50_0.54,r,1,False,44,NP,50,0.54,0.0,p < 0.05
r_1_pearson_False_44_NP_50_0.55,r,1,False,44,NP,50,0.55,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.56,r,1,False,44,NP,50,0.56,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.57,r,1,False,44,NP,50,0.57,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.58,r,1,False,44,NP,50,0.58,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.59,r,1,False,44,NP,50,0.59,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.6,r,1,False,44,NP,50,0.6,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.61,r,1,False,44,NP,50,0.61,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.62,r,1,False,44,NP,50,0.62,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.63,r,1,False,44,NP,50,0.63,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.64,r,1,False,44,NP,50,0.64,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.65,r,1,False,44,NP,50,0.65,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.66,r,1,False,44,NP,50,0.66,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.67,r,1,False,44,NP,50,0.67,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.68,r,1,False,44,NP,50,0.68,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.69,r,1,False,44,NP,50,0.69,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.7,r,1,False,44,NP,50,0.7,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.71,r,1,False,44,NP,50,0.71,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.72,r,1,False,44,NP,50,0.72,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.73,r,1,False,44,NP,50,0.73,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.74,r,1,False,44,NP,50,0.74,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.75,r,1,False,44,NP,50,0.75,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.76,r,1,False,44,NP,50,0.76,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.77,r,1,False,44,NP,50,0.77,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.78,r,1,False,44,NP,50,0.78,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.79,r,1,False,44,NP,50,0.79,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.8,r,1,False,44,NP,50,0.8,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.81,r,1,False,44,NP,50,0.81,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.82,r,1,False,44,NP,50,0.82,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.83,r,1,False,44,NP,50,0.83,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.84,r,1,False,44,NP,50,0.84,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.85,r,1,False,44,NP,50,0.85,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.86,r,1,False,44,NP,50,0.86,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.87,r,1,False,44,NP,50,0.87,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.88,r,1,False,44,NP,50,0.88,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.89,r,1,False,44,NP,50,0.89,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.9,r,1,False,44,NP,50,0.9,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.91,r,1,False,44,NP,50,0.91,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.92,r,1,False,44,NP,50,0.92,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.93,r,1,False,44,NP,50,0.93,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.94,r,1,False,44,NP,50,0.94,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.95,r,1,False,44,NP,50,0.95,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.96,r,1,False,44,NP,50,0.96,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.97,r,1,False,44,NP,50,0.97,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.98,r,1,False,44,NP,50,0.98,1.0,p < 0.05
r_1_pearson_False_44_NP_50_0.99,r,1,False,44,NP,50,0.99,1.0,p < 0.05
r_1_pearson_False_44_NP_50_1,r,1,False,44,NP,50,1.0,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.51,r,1,False,45,NP,50,0.51,0.0,p < 0.05
r_1_pearson_False_45_NP_50_0.52,r,1,False,45,NP,50,0.52,0.0,p < 0.05
r_1_pearson_False_45_NP_50_0.53,r,1,False,45,NP,50,0.53,0.0,p < 0.05
r_1_pearson_False_45_NP_50_0.54,r,1,False,45,NP,50,0.54,0.0,p < 0.05
r_1_pearson_False_45_NP_50_0.55,r,1,False,45,NP,50,0.55,0.0,p < 0.05
r_1_pearson_False_45_NP_50_0.56,r,1,False,45,NP,50,0.56,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.57,r,1,False,45,NP,50,0.57,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.58,r,1,False,45,NP,50,0.58,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.59,r,1,False,45,NP,50,0.59,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.6,r,1,False,45,NP,50,0.6,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.61,r,1,False,45,NP,50,0.61,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.62,r,1,False,45,NP,50,0.62,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.63,r,1,False,45,NP,50,0.63,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.64,r,1,False,45,NP,50,0.64,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.65,r,1,False,45,NP,50,0.65,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.66,r,1,False,45,NP,50,0.66,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.67,r,1,False,45,NP,50,0.67,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.68,r,1,False,45,NP,50,0.68,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.69,r,1,False,45,NP,50,0.69,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.7,r,1,False,45,NP,50,0.7,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.71,r,1,False,45,NP,50,0.71,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.72,r,1,False,45,NP,50,0.72,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.73,r,1,False,45,NP,50,0.73,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.74,r,1,False,45,NP,50,0.74,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.75,r,1,False,45,NP,50,0.75,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.76,r,1,False,45,NP,50,0.76,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.77,r,1,False,45,NP,50,0.77,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.78,r,1,False,45,NP,50,0.78,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.79,r,1,False,45,NP,50,0.79,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.8,r,1,False,45,NP,50,0.8,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.81,r,1,False,45,NP,50,0.81,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.82,r,1,False,45,NP,50,0.82,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.83,r,1,False,45,NP,50,0.83,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.84,r,1,False,45,NP,50,0.84,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.85,r,1,False,45,NP,50,0.85,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.86,r,1,False,45,NP,50,0.86,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.87,r,1,False,45,NP,50,0.87,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.88,r,1,False,45,NP,50,0.88,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.89,r,1,False,45,NP,50,0.89,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.9,r,1,False,45,NP,50,0.9,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.91,r,1,False,45,NP,50,0.91,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.92,r,1,False,45,NP,50,0.92,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.93,r,1,False,45,NP,50,0.93,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.94,r,1,False,45,NP,50,0.94,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.95,r,1,False,45,NP,50,0.95,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.96,r,1,False,45,NP,50,0.96,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.97,r,1,False,45,NP,50,0.97,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.98,r,1,False,45,NP,50,0.98,1.0,p < 0.05
r_1_pearson_False_45_NP_50_0.99,r,1,False,45,NP,50,0.99,1.0,p < 0.05
r_1_pearson_False_45_NP_50_1,r,1,False,45,NP,50,1.0,1.0,p < 0.05
r_1_pearson_False_46_NP_50_0.51,r,1,False,46,NP,50,0.51,0.0,p < 0.05
r_1_pearson_False_46_NP_50_0.52,r,1,False,46,NP,50,0.52,0.0,p < 0.05
r_1_pearson_False_46_NP_50_0.53,r,1,False,46,NP,50,0.53,0.0,p < 0.05
r_1_pearson_False_46_NP_50_0.54,r,1,False,46,NP,50,0.54,1.0,p < 0.05
r_1_pearson_False_46_NP_50_0.55,r,1,False,46,NP,50,0.55,1.0,p < 0.05
r_1_pearson_False_46_NP_50_0.56,r,1,False,46,NP,50,0.56,1.0,p < 0.05
r_1_pearson_False_46_NP_50_0.57,r,1,False,46,NP,50,0.57,1.0,p < 0.05
r_1_pearson_False_46_NP_50_0.58,r,1,False,46,NP,50,0.58,1.0,p < 0.05
r_1_pearson_False_46_NP_50_0.59,r,1,False,46,NP,50,0.59,1.0,p < 0.05
r_1_pearson_False_46_NP_50_0.6,r,1,False,46,NP,50,0.6,1.0,p < 0.05
r_1_pearson_False_46_NP_50_0.61,r,1,False,46,NP,50,0.61,1.0,p < 0.05
r_1_pearson_False_46_NP_50_0.62,r,1,False,46,NP,50,0.62,1.0,p < 0.05
